query_label,repository_name,owner_login,full_name,url,description,topics,created_at,pushed_at,stars,forks,primary_language,issues_total,pull_requests_total,releases_total,contributors_count
stars_7501_10000,AgentWeb,Justson,Justson/AgentWeb,https://github.com/Justson/AgentWeb, AgentWeb is a powerful library based on Android WebView.,webview | agentweb-android-webview | webview-agentweb-web | cookie | android-webview | wechat-pay | hybrid,2017-05-12T07:45:56Z,2023-12-09T10:30:43Z,9411,1662,Java,1050,20,21,11
stars_7501_10000,xgo,goplus,goplus/xgo,https://github.com/goplus/xgo,"XGo is a programming language that reads like plain English. But it's also incredibly powerful — it lets you leverage assets from C/C++, Go, Python, and JavaScript/TypeScript, creating a unified software engineering ecosystem. Our vision is to enable everyone to become a builder of the world.",data-science | goplus | scientific-computing | stem-education | golang | low-code | programming-language | stem | xgo | ai-native,2015-12-12T01:21:39Z,2026-03-26T07:34:24Z,9405,562,Go,609,2065,128,45
stars_7501_10000,DevilutionX,diasurgical,diasurgical/DevilutionX,https://github.com/diasurgical/DevilutionX,Diablo build for modern operating systems,diablo | game | debian | devilution | homebrew | hacktoberfest | hacktober,2018-08-02T17:19:01Z,2026-03-25T03:33:17Z,9404,964,C++,2316,5856,22,274
stars_7501_10000,react-diagrams,projectstorm,projectstorm/react-diagrams,https://github.com/projectstorm/react-diagrams,"a super simple, no-nonsense diagramming library written in react that just works",react | demo | diagrams | web | typescript | flowchart | factories | diagram | drag | svg | visualization | canvas | modular | editing-diagrams | beta,2016-06-03T09:10:01Z,2025-04-03T17:33:25Z,9404,1200,TypeScript,814,230,34,96
stars_7501_10000,pyannote-audio,pyannote,pyannote/pyannote-audio,https://github.com/pyannote/pyannote-audio,"Neural building blocks for speaker diarization: speech activity detection, speaker change detection, overlapped speech detection, speaker embedding ",pytorch | speech-processing | speaker-diarization | speech-activity-detection | speaker-change-detection | speaker-embedding | voice-activity-detection | pretrained-models | overlapped-speech-detection | speaker-recognition | speaker-verification,2016-03-07T17:26:15Z,2026-03-12T00:31:22Z,9403,1033,Jupyter Notebook,1057,620,15,72
stars_7501_10000,xv6-riscv,mit-pdos,mit-pdos/xv6-riscv,https://github.com/mit-pdos/xv6-riscv,Xv6 for RISC-V,,2019-08-26T11:15:28Z,2025-12-17T22:37:29Z,9402,3799,C,123,345,0,89
stars_7501_10000,PandaWiki,chaitin,chaitin/PandaWiki,https://github.com/chaitin/PandaWiki,PandaWiki 是一款 AI 大模型驱动的开源知识库搭建系统，帮助你快速构建智能化的 产品文档、技术文档、FAQ、博客系统，借助大模型的力量为你提供 AI 创作、AI 问答、AI 搜索等能力。,ai | document | kb | knownledge | llm | wiki | docs | documentation | self-hosted,2025-05-15T12:55:40Z,2026-03-26T09:42:49Z,9400,877,TypeScript,854,914,347,21
stars_7501_10000,openwrt-passwall,Openwrt-Passwall,Openwrt-Passwall/openwrt-passwall,https://github.com/Openwrt-Passwall/openwrt-passwall,,,2018-10-06T18:36:11Z,2026-03-25T05:23:03Z,9398,2932,Lua,1797,945,6,50
stars_7501_10000,countries-states-cities-database,dr5hn,dr5hn/countries-states-cities-database,https://github.com/dr5hn/countries-states-cities-database,"🌍 Discover our global repository of countries, states, and cities!  🏙️ Get comprehensive data in JSON, SQL, PSQL, SQLSERVER, MONGODB, SQLITE, XML, YAML, and CSV formats. Access ISO2, ISO3 codes, country code, capital, native language, timezones (for countries), and more. #countries #states #cities",cities | countries | states | state | country | regions | geographical-data | psql | world | csv,2018-07-20T14:13:45Z,2026-03-26T12:09:50Z,9396,2971,Python,638,618,28,81
stars_7501_10000,all-in-one,nextcloud,nextcloud/all-in-one,https://github.com/nextcloud/all-in-one,📦 The official Nextcloud installation method. Provides easy deployment and maintenance with most features included in this one Nextcloud instance.,nextcloud | backup | docker | restore,2021-11-30T10:16:41Z,2026-03-26T12:25:56Z,9395,1001,PHP,1689,3711,260,185
stars_7501_10000,JsonPath,json-path,json-path/JsonPath,https://github.com/json-path/JsonPath,Java JsonPath implementation,,2011-01-24T13:19:19Z,2026-02-22T18:39:33Z,9394,1714,Java,669,400,12,114
stars_7501_10000,hyperdx,hyperdxio,hyperdxio/hyperdx,https://github.com/hyperdxio/hyperdx,"Resolve production issues, fast. An open source observability platform unifying session replays, logs, metrics, traces and errors powered by ClickHouse and OpenTelemetry.",analytics | application-monitoring | log-management | logs | metrics | monitoring | observability | opentelemetry | traces | apm | frontend-monitoring | kubernetes | self-hosted | session-replay | alerting | clickhouse | dashboard | react | typescript,2023-09-13T00:46:19Z,2026-03-26T11:02:59Z,9393,380,TypeScript,354,1630,141,55
stars_7501_10000,poco,pocoproject,pocoproject/poco,https://github.com/pocoproject/poco,"The POCO C++ Libraries are powerful cross-platform C++ libraries for building network- and internet-based applications that run on desktop, server, mobile, IoT, and embedded systems.",c-plus-plus | xml | json | networking | logging | http-client | http-server | configuration | cross-platform | sql | database-access | poco | mongodb-client | redis-client,2012-10-24T19:39:16Z,2026-03-26T10:57:34Z,9393,2317,C++,3127,1896,35,275
stars_7501_10000,unopim,unopim,unopim/unopim,https://github.com/unopim/unopim,"A free and open-source Laravel-based Product Information Management (PIM) system that helps businesses organize, manage, and enrich their product data from a single, central platform. Learn how UnoPIM scales to handle over 10 million products:  https://unopim.com/scaling-unopim-for-10-million-products/",laravel | open-source | php | pim | product | product-information-management | product-management | opensource,2024-07-24T07:04:52Z,2026-03-26T12:00:43Z,9392,126,PHP,58,232,14,27
stars_7501_10000,oneflow,Oneflow-Inc,Oneflow-Inc/oneflow,https://github.com/Oneflow-Inc/oneflow,"OneFlow is a deep learning framework designed to be user-friendly, scalable and efficient.",deep-learning | machine-learning | deep-neural-networks | ml | distributed | neural-network | cuda,2017-02-11T06:09:53Z,2025-12-04T01:29:28Z,9392,1014,C++,1062,9600,34,173
stars_7501_10000,VeraCrypt,veracrypt,veracrypt/VeraCrypt,https://github.com/veracrypt/VeraCrypt,Disk encryption with strong security based on TrueCrypt,encryption | encryption-decryption | encryption-algorithms | veracrypt | idrix | veracrypt-source,2014-11-08T22:12:36Z,2025-09-30T03:35:24Z,9391,1155,C,1205,433,36,116
stars_7501_10000,codeql,github,github/codeql,https://github.com/github/codeql,"CodeQL: the libraries and queries that power security researchers around the world, as well as code scanning in GitHub Advanced Security",semmle-ql | codeql | github-advanced-security | github-security-lab | works-with-codespaces,2018-07-31T16:35:51Z,2026-03-26T11:21:16Z,9391,1940,CodeQL,2742,17013,0,421
stars_7501_10000,ReflectionDocBlock,phpDocumentor,phpDocumentor/ReflectionDocBlock,https://github.com/phpDocumentor/ReflectionDocBlock,,docblocks,2012-04-06T17:17:37Z,2026-03-18T20:51:13Z,9389,134,PHP,117,333,52,73
stars_7501_10000,gobot,hybridgroup,hybridgroup/gobot,https://github.com/hybridgroup/gobot,"Golang framework for robotics, drones, and the Internet of Things (IoT)",robotics | iot | drone | go | robot | uav | arduino | raspberry-pi | beaglebone | beaglebone-black | intel-joule | sphero | bluetooth | gpio | i2c | internet-of-things | intel-edison | hardware | mqtt | bluetooth-le,2013-09-21T14:09:19Z,2026-01-07T16:21:45Z,9388,1061,Go,458,735,51,164
stars_7501_10000,clojurescript,clojure,clojure/clojurescript,https://github.com/clojure/clojurescript,Clojure to JS compiler,,2011-07-20T23:29:13Z,2026-03-08T16:25:04Z,9387,789,Clojure,0,270,85,229
stars_7501_10000,StockSharp,StockSharp,StockSharp/StockSharp,https://github.com/StockSharp/StockSharp,"Algorithmic trading and quantitative trading open source platform to develop trading robots (stock markets, forex, crypto, bitcoins, and options).",trading-strategies | trading-robots | trading-platform | algorithmic-trading-engine | forex | bitcoins | broker | quantitative-finance | trading | fixprotocol | finance | hft-trading | interactive-brokers | crypto | cryptocurrency | stocks | backtesting | c-sharp | brokers | algorithmic-trading,2014-12-08T07:53:44Z,2026-03-24T08:53:42Z,9385,2081,C#,181,483,50,27
stars_7501_10000,cfssl,cloudflare,cloudflare/cfssl,https://github.com/cloudflare/cfssl,CFSSL: Cloudflare's PKI and TLS toolkit,,2014-07-07T23:49:12Z,2025-02-26T10:46:59Z,9382,1144,Go,573,847,16,203
stars_7501_10000,PocketHub,pockethub,pockethub/PocketHub,https://github.com/pockethub/PocketHub,PocketHub Android App,,2011-09-08T16:52:50Z,2023-06-06T08:03:11Z,9381,3422,Java,670,630,1,136
stars_7501_10000,CodexBar,steipete,steipete/CodexBar,https://github.com/steipete/CodexBar,"Show usage stats for OpenAI Codex and Claude Code, without having to login.",ai | codex | swift | claude-code,2025-11-16T17:00:44Z,2026-03-26T11:16:02Z,9378,687,Swift,280,322,48,88
stars_7501_10000,javascript-patterns,chuanxshi,chuanxshi/javascript-patterns,https://github.com/chuanxshi/javascript-patterns,JavaScript Design Patterns,,2011-12-10T01:10:29Z,2024-07-18T10:26:01Z,9378,1662,HTML,41,124,0,84
stars_7501_10000,SignalR,SignalR,SignalR/SignalR,https://github.com/SignalR/SignalR,Incredibly simple real-time web for .NET,signalr | c-sharp | asp,2011-07-22T03:52:19Z,2025-09-18T16:42:20Z,9377,2255,C#,3698,1055,32,116
stars_7501_10000,colors,mrmrs,mrmrs/colors,https://github.com/mrmrs/colors,Smarter defaults for colors on the web.,,2013-06-17T06:31:51Z,2023-07-20T09:56:41Z,9375,513,CSS,53,81,4,22
stars_7501_10000,awesome-fenix,fenixsoft,fenixsoft/awesome-fenix,https://github.com/fenixsoft/awesome-fenix,讨论如何构建一套可靠的大型分布式系统,cloud-native | microservice | architecture | kubernetes | istio | springcloud,2019-12-23T06:54:23Z,2026-03-20T07:12:03Z,9374,1051,Vue,278,82,0,26
stars_7501_10000,nvim-cmp,hrsh7th,hrsh7th/nvim-cmp,https://github.com/hrsh7th/nvim-cmp,A completion plugin for neovim coded in Lua.,nvim-cmp,2021-06-29T18:01:04Z,2026-03-25T15:30:57Z,9374,435,Lua,1356,411,2,192
stars_7501_10000,hamuleite,hoochanlon,hoochanlon/hamuleite,https://github.com/hoochanlon/hamuleite,🏔️国立台湾大学、新加坡国立大学、早稻田大学、东京大学，中央研究院（台湾）以及中国重点高校及科研机构，社科、经济、数学、博弈论、哲学、系统工程类学术论文等知识库。,mirrors | social | chatgpt | cnki | it | university | archive | history | site | web,2018-02-15T14:14:32Z,2026-03-24T14:59:18Z,9372,1889,Python,0,16,0,11
stars_7501_10000,CalendarView,huanghaibin-dev,huanghaibin-dev/CalendarView,https://github.com/huanghaibin-dev/CalendarView,"RecyclerView? ListView or ViewGroup? No, it's Canvas! Ultra performance and free customization interface! Vertical and horizontal, Fast rendering and extremely low memory.  Android上一个优雅、万能自定义UI、仿iOS、自定义动画，支持垂直、水平方向切换、支持周视图、自定义周起始、性能高效的日历控件，热插拔实现UI定制！Canvas绘制，渲染速度快、占用内存低，你真的想不到日历居然还可以如此优雅。",calendarview | calendar-component | calendar-view | calendar-widget | calendar | calendar-api | android,2017-03-11T07:16:09Z,2025-12-04T03:09:32Z,9370,1846,Java,825,26,1,10
stars_7501_10000,LiteDB,litedb-org,litedb-org/LiteDB,https://github.com/litedb-org/LiteDB,LiteDB - A .NET NoSQL Document Store in a single data file,nosql | database | dotnet | litedb | hacktoberfest,2014-08-25T13:49:30Z,2026-03-13T00:40:28Z,9369,1324,C#,2192,480,62,127
stars_7501_10000,psst,jpochyla,jpochyla/psst,https://github.com/jpochyla/psst,Fast and multi-platform Spotify client with native GUI,,2020-05-27T16:46:58Z,2025-12-20T21:33:14Z,9369,258,Rust,407,276,1,77
stars_7501_10000,robomongo,Studio3T,Studio3T/robomongo,https://github.com/Studio3T/robomongo,Native cross-platform MongoDB management tool,,2012-11-07T13:53:49Z,2022-09-22T14:09:32Z,9366,818,C++,0,172,21,41
stars_7501_10000,vimwiki,vimwiki,vimwiki/vimwiki,https://github.com/vimwiki/vimwiki,Personal Wiki for Vim,vim | vim-plugin | personal-organizer | wiki | hacktoberfest | vimwiki,2012-11-15T01:51:51Z,2024-12-01T05:19:54Z,9366,645,Vim Script,1127,349,12,162
stars_7501_10000,awesome-ai-apps,Arindam200,Arindam200/awesome-ai-apps,https://github.com/Arindam200/awesome-ai-apps,"A collection of projects showcasing RAG, agents, workflows, and other AI use cases",agents | ai | llm | mcp | hacktoberfest,2025-02-16T13:57:00Z,2026-03-15T19:57:21Z,9365,1191,Python,48,121,0,25
stars_7501_10000,SJTU-Courses,kxxwz,kxxwz/SJTU-Courses,https://github.com/kxxwz/SJTU-Courses,上海交通大学课程资料分享,sjtu | courses,2018-01-16T02:54:16Z,2020-04-17T00:59:33Z,9365,2186,,14,10,0,4
stars_7501_10000,gitbucket,gitbucket,gitbucket/gitbucket,https://github.com/gitbucket/gitbucket,"A Git platform powered by Scala with easy installation, high extensibility & GitHub API compatibility",scala | gitbucket | git | scalatra,2013-04-10T16:41:35Z,2026-03-24T21:59:57Z,9362,1263,Scala,1814,2176,118,202
stars_7501_10000,HackMyResume,hacksalot,hacksalot/HackMyResume,https://github.com/hacksalot/HackMyResume,"Generate polished résumés and CVs in HTML, Markdown, LaTeX, MS Word, PDF, plain text, JSON, XML, YAML, smoke signal, and carrier pigeon.",,2015-09-24T15:40:22Z,2022-04-03T22:14:29Z,9361,530,JavaScript,173,66,41,14
stars_7501_10000,mautic,mautic,mautic/mautic,https://github.com/mautic/mautic,Mautic: Open Source Marketing Automation Software.,marketing-automation | mautic | php | hacktoberfest | digital-experience-platform | digitalexperienceplatform | dxp | email-marketing | email-marketing-automation | email-marketing-software | marketing-tools | open-source,2013-08-19T00:36:28Z,2026-03-26T10:18:16Z,9358,3211,PHP,7621,8296,185,489
stars_7501_10000,cors-anywhere,Rob--W,Rob--W/cors-anywhere,https://github.com/Rob--W/cors-anywhere,CORS Anywhere is a NodeJS reverse proxy which adds CORS headers to the proxied request.,,2013-01-03T22:08:24Z,2024-08-16T21:14:49Z,9356,6567,JavaScript,410,103,0,8
stars_7501_10000,hetty,dstotijn,dstotijn/hetty,https://github.com/dstotijn/hetty,An HTTP toolkit for security research.,mitm | proxy | http | pentesting | infosec | bugbounty,2019-11-17T14:16:23Z,2025-02-05T20:59:36Z,9355,520,Go,41,70,12,9
stars_7501_10000,emoji-mart,missive,missive/emoji-mart,https://github.com/missive/emoji-mart,🏪 One component to pick them all,emoji-picker | emoji | react | component | picker | emoticons | twemoji | missive,2016-07-11T18:23:47Z,2024-08-12T10:10:37Z,9353,891,TypeScript,616,366,39,39
stars_7501_10000,source-han-serif,adobe-fonts,adobe-fonts/source-han-serif,https://github.com/adobe-fonts/source-han-serif,Source Han Serif | 思源宋体 | 思源宋體 | 思源宋體 香港 | 源ノ明朝 | 본명조,source-han | opentype | cff | otc | otf | font | cjk | variable-fonts | cff2,2017-03-07T22:49:29Z,2024-07-30T18:57:27Z,9353,676,Shell,227,7,12,6
stars_7501_10000,jsproxy,EtherDream,EtherDream/jsproxy,https://github.com/EtherDream/jsproxy,An online proxy based on ServiceWorker,,2019-03-04T04:46:35Z,2024-03-31T09:54:26Z,9352,3560,Shell,296,27,0,3
stars_7501_10000,c3,c3js,c3js/c3,https://github.com/c3js/c3,:bar_chart: A D3-based reusable chart library,chart | d3 | graphics | data-visualization | svg | graph | interactive-visualizations,2013-07-18T06:51:40Z,2026-03-24T02:17:53Z,9352,1372,JavaScript,2248,662,94,168
stars_7501_10000,api,dingo,dingo/api,https://github.com/dingo/api,A RESTful API package for the Laravel and Lumen frameworks.,,2014-04-11T12:31:18Z,2022-05-19T22:59:52Z,9350,1269,PHP,1385,432,67,117
stars_7501_10000,lego,go-acme,go-acme/lego,https://github.com/go-acme/lego,Let's Encrypt/ACME client and library written in Go,letsencrypt | acme | certificate | tls | security | acme-client | dns | rfc8555 | rfc8737 | rfc8738,2015-06-08T00:36:41Z,2026-03-25T23:19:34Z,9347,1117,Go,1167,1557,94,441
stars_7501_10000,claude-code-infrastructure-showcase,diet103,diet103/claude-code-infrastructure-showcase,https://github.com/diet103/claude-code-infrastructure-showcase,"Examples of my Claude Code infrastructure with skill auto-activation, hooks, and agents",,2025-10-30T03:12:16Z,2025-10-31T01:41:31Z,9343,1195,Shell,16,10,0,2
stars_7501_10000,huobao-drama,chatfire-AI,chatfire-AI/huobao-drama,https://github.com/chatfire-AI/huobao-drama,"🎬 火宝短剧 - 基于AI的一站式短剧生成平台 《一句话生成完整短剧，从剧本到成片全自动化》  Huobao Drama - An AI-Powered End-to-End Short Drama Generator ""One Sentence to Complete Drama: Fully Automated from Script to Final Video""",,2026-01-05T11:38:30Z,2026-03-20T10:05:42Z,9340,1750,Vue,56,31,1,15
stars_7501_10000,AndroidNote,GcsSloop,GcsSloop/AndroidNote,https://github.com/GcsSloop/AndroidNote,安卓学习笔记,android | gcssloop | notes | custom-view | android-studio,2016-01-04T23:51:36Z,2024-03-18T08:17:39Z,9340,2145,Java,101,17,0,4
stars_7501_10000,flexboxgrid,kristoferjoseph,kristoferjoseph/flexboxgrid,https://github.com/kristoferjoseph/flexboxgrid,Grid based on CSS3 flexbox,,2013-12-21T23:48:16Z,2020-10-01T09:36:06Z,9339,1113,HTML,203,94,0,24
stars_7501_10000,ctf-tools,zardus,zardus/ctf-tools,https://github.com/zardus/ctf-tools,Some setup scripts for security research tools.,,2015-05-07T11:02:26Z,2026-03-01T02:08:41Z,9336,1921,Shell,55,153,0,40
stars_7501_10000,machinelearning,dotnet,dotnet/machinelearning,https://github.com/dotnet/machinelearning,ML.NET is an open source and cross-platform machine learning framework for .NET.,machine-learning | algorithms | dotnet | ml,2018-05-03T16:20:42Z,2026-03-23T05:04:31Z,9335,1941,C#,4006,3511,39,235
stars_7501_10000,rowboat,rowboatlabs,rowboatlabs/rowboat,https://github.com/rowboatlabs/rowboat,"Open-source AI coworker, with memory",agents | agents-sdk | ai | ai-agents | ai-agents-automation | chatgpt | generative-ai | llm | multiagent | opeani | open-source | orchestration | claude-code | claude-cowork | productivity,2025-01-13T09:30:40Z,2026-03-26T10:54:33Z,9329,796,TypeScript,95,341,76,10
stars_7501_10000,OpenSandbox,alibaba,alibaba/OpenSandbox,https://github.com/alibaba/OpenSandbox,"Secure, Fast, and Extensible Sandbox runtime for AI agents.",ai | ai-infra | kubernetes | sandbox | ai-agent,2025-12-17T08:41:09Z,2026-03-26T10:19:10Z,9327,709,Python,118,454,68,46
stars_7501_10000,form-generator,JakHuang,JakHuang/form-generator,https://github.com/JakHuang/form-generator,:sparkles:Element UI表单设计及代码生成器,element-ui | vue | vuejs | form-designer | vue-multipage | vue-render | vue-jsx | monaco-editor,2019-12-29T15:43:52Z,2023-04-13T07:58:01Z,9326,2181,Vue,153,53,1,6
stars_7501_10000,nodeclub,cnodejs,cnodejs/nodeclub,https://github.com/cnodejs/nodeclub,:baby_chick:Nodeclub 是使用 Node.js 和 MongoDB 开发的社区系统,,2012-02-15T07:41:26Z,2025-12-06T06:26:40Z,9324,3078,JavaScript,537,645,0,91
stars_7501_10000,colour-schemes,daylerees,daylerees/colour-schemes,https://github.com/daylerees/colour-schemes,Colour schemes for a variety of editors created by Dayle Rees.,,2012-06-07T11:33:33Z,2024-01-08T11:55:52Z,9324,1583,HTML,144,86,0,44
stars_7501_10000,runtipi,runtipi,runtipi/runtipi,https://github.com/runtipi/runtipi,"Runtipi is a homeserver for everyone! One command setup, one click installs for your favorites self-hosted apps. ✨",homeserver | linux | self-hosted,2022-03-26T15:16:57Z,2026-03-25T21:37:00Z,9323,346,TypeScript,464,2014,400,49
stars_7501_10000,awesome-blazor,AdrienTorris,AdrienTorris/awesome-blazor,https://github.com/AdrienTorris/awesome-blazor,"Resources for Blazor, a .NET web framework using C#/Razor and HTML that runs in the browser with WebAssembly.",awesome-list | blazor | asp-net-core | aspnetcore | csharp | webassembly | razor | dotnet-core | microsoft | blazor-application | blazor-interop | blazor-component | blazor-sample | blazor-web | microsoft-blazor | blazor-crud | razor-components | blazor-port | blazor-master | awesome,2018-03-29T06:29:46Z,2025-08-14T14:08:38Z,9322,1005,,206,489,67,268
stars_7501_10000,PaddleSeg,PaddlePaddle,PaddlePaddle/PaddleSeg,https://github.com/PaddlePaddle/PaddleSeg,"Easy-to-use image segmentation library with awesome pre-trained model zoo, supporting wide-range of practical tasks in Semantic Segmentation, Interactive Segmentation, Panoptic Segmentation, Image Matting, 3D Segmentation, etc.",semantic-segmentation | image-segmentation | image-matting | interactive-segmentation | panoptic-segmentation | transformer | lane-detection | autonomous-driving | human-segmentation | video-segmentation | medical-image-segmentation,2019-08-26T02:32:22Z,2026-02-05T16:49:17Z,9318,1710,Python,2202,1717,20,131
stars_7501_10000,GameNetworkingSockets,ValveSoftware,ValveSoftware/GameNetworkingSockets,https://github.com/ValveSoftware/GameNetworkingSockets,Reliable & unreliable messages over UDP.  Robust message fragmentation & reassembly.  P2P networking / NAT traversal.  Encryption.,reliable-messages | networking | game-development | realtime-messaging | peer-to-peer,2018-03-21T18:43:20Z,2025-12-05T01:54:46Z,9318,691,C++,259,118,6,56
stars_7501_10000,PyMuPDF,pymupdf,pymupdf/PyMuPDF,https://github.com/pymupdf/PyMuPDF,"PyMuPDF is a high performance Python library for data extraction, analysis, conversion & manipulation of PDF (and other) documents.",mupdf | xps | pdf-documents | epub | ocr | pdf | font | python | data-science | extract-data | table-extraction | pymupdf | tesseract | text-processing | text-shaping,2012-10-06T18:54:25Z,2026-03-24T10:53:04Z,9318,698,Python,2408,903,170,91
stars_7501_10000,how-to-contribute-to-open-source,freeCodeCamp,freeCodeCamp/how-to-contribute-to-open-source,https://github.com/freeCodeCamp/how-to-contribute-to-open-source,A guide to contributing to open source,,2016-09-25T22:01:22Z,2025-05-30T18:26:34Z,9315,1869,Ruby,251,793,0,341
stars_7501_10000,xenia,xenia-project,xenia-project/xenia,https://github.com/xenia-project/xenia,Xbox 360 Emulator Research Project,emulator | emulation | xenon | ppc | xbox360 | cpp | c-plus-plus | d3d12 | vulkan,2013-01-10T23:20:45Z,2026-02-18T19:46:07Z,9314,1309,C++,995,997,0,100
stars_7501_10000,autokeras,keras-team,keras-team/autokeras,https://github.com/keras-team/autokeras,AutoML library for deep learning,automl | neural-architecture-search | automated-machine-learning | python | deep-learning | machine-learning | autodl | tensorflow | keras,2017-11-19T23:18:20Z,2025-11-25T02:26:35Z,9311,1405,Python,916,906,60,148
stars_7501_10000,engine-sim,ange-yaghi,ange-yaghi/engine-sim,https://github.com/ange-yaghi/engine-sim,Combustion engine simulator that generates realistic audio.,engine | simulation,2021-12-18T00:14:57Z,2024-06-17T11:35:26Z,9307,867,C++,416,40,9,6
stars_7501_10000,social-auto-upload,dreammis,dreammis/social-auto-upload,https://github.com/dreammis/social-auto-upload,自动化上传视频到社交媒体：抖音、小红书、视频号、tiktok、youtube、bilibili,bilibili | douyin | tiktok | xiaohongshu | youtube,2023-12-04T07:49:16Z,2026-03-26T12:24:01Z,9306,1672,Python,138,40,4,16
stars_7501_10000,android-security-awesome,ashishb,ashishb/android-security-awesome,https://github.com/ashishb/android-security-awesome,A collection of android security related resources,awesome-list | awesome | list | android | security,2014-07-22T19:30:51Z,2026-03-25T04:51:04Z,9304,1545,Makefile,54,205,0,73
stars_7501_10000,testing-samples,android,android/testing-samples,https://github.com/android/testing-samples,A collection of samples demonstrating different frameworks and techniques for automated testing,,2014-10-11T03:51:27Z,2025-07-18T16:19:23Z,9302,3646,Java,237,284,0,52
stars_7501_10000,sonic,bytedance,bytedance/sonic,https://github.com/bytedance/sonic,A blazingly fast JSON serializing & deserializing library,high-performance | json | jit | simd,2021-05-25T03:52:51Z,2026-03-26T11:35:26Z,9301,439,Go,406,506,78,40
stars_7501_10000,Xray_onekey,wulabing,wulabing/Xray_onekey,https://github.com/wulabing/Xray_onekey,Xray 基于 Nginx 的 VLESS + XTLS 一键安装脚本 ,v2ray | websocket | nginx | tls | vmess | vless | xtls | xray,2017-12-05T01:26:46Z,2024-09-27T06:05:33Z,9300,3520,Shell,395,79,0,12
stars_7501_10000,xv6-public,mit-pdos,mit-pdos/xv6-public,https://github.com/mit-pdos/xv6-public,xv6 OS,,2015-08-10T20:27:27Z,2024-08-13T17:16:16Z,9297,4482,C,0,274,0,49
stars_7501_10000,Pixelorama,Orama-Interactive,Orama-Interactive/Pixelorama,https://github.com/Orama-Interactive/Pixelorama,"Unleash your creativity with Pixelorama, a powerful and accessible open-source pixel art multitool. Whether you want to create sprites, tiles, animations, or just express yourself in the language of pixel art, this software will realize your pixel-perfect dreams with a vast toolbox of features. Available on Windows, Linux, macOS and the Web!",godot-engine | gamedev | art | pixel-art | godot | gdscript | pixel-art-maker | pixel-editor | paint | godotengine | graphics | sprites | sprite-animation | draw | spritesheet | animation | game-development | pixel | pixelart | pixelorama,2019-08-18T09:28:54Z,2026-03-26T11:18:44Z,9294,482,GDScript,406,783,39,90
stars_7501_10000,AppImageKit,AppImage,AppImage/AppImageKit,https://github.com/AppImage/AppImageKit,"Package desktop applications as AppImages that run on common Linux-based operating systems, such as RHEL, CentOS, openSUSE, SLED, Ubuntu, Fedora, debian and derivatives. Join #AppImage on irc.libera.chat",appimage | applications | deployment | packaging | linux | linux-app,2013-04-14T20:53:12Z,2025-06-09T05:35:59Z,9293,584,C,911,372,14,52
stars_7501_10000,taskbook,klaudiosinani,klaudiosinani/taskbook,https://github.com/klaudiosinani/taskbook,"Tasks, boards & notes for the command-line habitat",task | todo | board | note | cli,2018-02-12T05:37:22Z,2025-11-03T15:32:09Z,9292,392,JavaScript,131,86,4,33
stars_7501_10000,BlockNote,TypeCellOS,TypeCellOS/BlockNote,https://github.com/TypeCellOS/BlockNote,A React Rich Text Editor that's block-based (Notion style) and extensible. Built on top of Prosemirror and Tiptap.,block-based | editor | javascript | notion | prosemirror | react | rich-text-editor | tiptap | typescript | wysiwyg | yjs | notion-editor,2022-03-02T07:24:48Z,2026-03-25T17:41:24Z,9291,701,TypeScript,1254,1253,114,117
stars_7501_10000,react-draggable,react-grid-layout,react-grid-layout/react-draggable,https://github.com/react-grid-layout/react-draggable,React draggable component,,2014-07-24T22:32:16Z,2026-03-21T10:28:11Z,9290,1052,JavaScript,514,254,52,77
stars_7501_10000,sioyek,ahrm,ahrm/sioyek,https://github.com/ahrm/sioyek,Sioyek is a PDF viewer with a focus on textbooks and research papers,pdf | pdf-viewer | research-paper,2021-07-11T19:35:19Z,2026-03-13T03:46:50Z,9290,326,C,1200,184,17,50
stars_7501_10000,spin.js,fgnass,fgnass/spin.js,https://github.com/fgnass/spin.js,A spinning activity indicator,,2011-08-16T09:46:36Z,2024-07-19T20:53:58Z,9289,1008,CSS,306,88,1,34
stars_7501_10000,jmeter,apache,apache/jmeter,https://github.com/apache/jmeter,Apache JMeter open-source load testing tool for analyzing and measuring the performance of a variety of services,java | performance | test,2010-05-26T23:38:07Z,2026-03-25T18:11:02Z,9288,2272,Java,5425,1235,10,124
stars_7501_10000,darts,unit8co,unit8co/darts,https://github.com/unit8co/darts,A python library for user-friendly forecasting and anomaly detection on time series.,python | time-series | forecasting | machine-learning | deep-learning | anomaly-detection | data-science,2018-09-13T15:17:28Z,2026-03-26T10:24:59Z,9285,994,Python,1794,1249,58,148
stars_7501_10000,so-vits-svc-fork,voicepaw,voicepaw/so-vits-svc-fork,https://github.com/voicepaw/so-vits-svc-fork,"so-vits-svc fork with realtime support, improved interface and more features.",sovits | vits | voice-conversion | so-vits-svc | hubert | softvc | realtime | voice-changer | deep-learning | pytorch | speech-synthesis | contentvec | gan | lightning | pytorch-lightning,2023-03-15T14:15:50Z,2026-03-25T05:55:02Z,9284,1232,Python,378,849,206,32
stars_7501_10000,conan,conan-io,conan-io/conan,https://github.com/conan-io/conan,Conan - The open-source C and C++ package manager,package-manager | cpp | c | cplusplus | multi-platform | cmake | conan,2015-12-01T13:17:02Z,2026-03-26T10:32:32Z,9283,1106,Python,12233,7074,321,453
